orbital_period,stellar_radius,rate_of_ascension,declination,transit_duration,transit_depth,planet_radius,planet_temperature,insolation flux,stellar_temperature,disposition
2.476304101539454,-0.1291812873204065,0.07628159764437827,0.29506948058877536,3.3791353905444916,0.8604041771988737,0.5420388911108758,-1.95063269141818,-1.9662041862014952,-0.28826402823579356,3
1.2321639837049658,0.04872046549847798,-0.06182628679025491,0.30132911933920276,1.028693156521145,0.46532096812829876,1.0600323530754971,-0.8280231796870529,-0.8170548450679465,0.39015408330252727,3
0.9890750659139315,-0.03955992308640515,0.02330058009146138,0.30138095025378225,0.6519328182098241,-0.1473655043555824,-0.26360689968068063,-0.7729509565090833,-0.7614880996473856,-0.3331778261595726,1
1.025933372730212,-0.38130080048012327,-0.02697580888861368,0.258953353770199,0.4246519992142412,0.20256915782780377,-0.10673708137819056,-0.9941519965977353,-0.9888801277521262,-0.8758507823012002,1
0.045812978686064175,-0.38130080048012327,-0.02697580888861368,0.258953353770199,-0.280843300756848,-0.03496637470633731,-0.29467664084273804,-0.24871778296193472,-0.22562792648036614,-0.8758507823012002,1
0.5346736680737467,-0.4261613351810153,0.07976306836231066,0.2629001051457291,-0.0008161646844520297,-0.010293341749688854,-0.21630303332322753,-0.6374873303909698,-0.6223149844920566,-0.8960285303544585,1
0.9047113585734525,-0.4850168630079623,-0.040612758009243036,0.26394712801350934,0.4675634301568204,0.13858943967947376,-0.1760580592527142,-0.82567672116055,-0.8147035220967721,-0.21297409744218543,1
1.4423234802022848,-0.4850168630079623,-0.040612758009243036,0.26394712801350934,0.829546901223866,-0.1802541518993556,-0.406180654677367,-1.2327749856130374,-1.2329379010190973,-0.21297409744218543,1
-0.07468616317692449,0.0345834582784717,0.02803839097031142,0.27246006778370224,-0.45927506517926364,0.6684930568153886,0.4687072691126637,0.09862129611020373,0.12988301328728963,-0.07167724095940052,1
-0.39052823226635,-0.26087343498526894,0.08932343266454817,0.2743694418902788,0.045525757172851955,-0.09339930509578342,0.15673779396730111,0.2201468387937954,0.25508874597533115,-0.2539303592334594,3
-0.1253556267314914,-0.15366221565256094,0.09499990562278132,0.2749173522472915,0.16560558169819195,-0.28948880310958935,-0.41091714825209774,0.13045149946632667,0.1629523503023703,0.3186116740701345,1
0.6411081856729846,0.0043484649894802475,0.01661358422776023,0.28037879491319107,0.5768769409963975,0.7256840697857034,0.47722848489751124,-0.3909491353992085,-0.3712438047507643,0.31756886454875016,3
-0.029255765080689073,0.04245180402087731,-0.01752371489767648,0.17834480201099334,-0.12097420697117736,-0.20544815369198707,-0.24278320619454272,0.08781854021599805,0.11952747416937945,0.0021926432975539803,1
1.028982410328677,-0.023165549479570065,0.06410720264040713,0.28358463296312164,1.425278273989316,0.2753456115733263,0.07019584953831648,-0.8024639568861914,-0.7926850293723873,-0.34822013910152105,1
0.19640523389963088,-0.5087056380997134,-0.04294743640335555,0.29356722871790497,-0.4463220223878562,-0.033550124411076784,-0.31981173529540374,-0.29725826366509206,-0.27546635596892266,-0.20617372489066452,1
-0.17037910616205773,0.06738947027730427,0.025580324876300183,0.29266990121008485,-0.03125630919858001,0.07799760436468066,-0.03791270617517314,0.24035732561048093,0.27594285432169324,0.42100921699857985,1
-0.36881422905766337,-0.17849942777717517,0.07965490451149378,0.2915683598988206,-0.3169531795846327,0.8374802735757509,0.4687072691126637,0.21723130828451437,0.251222922948086,-0.27450822169364253,1
0.9250982491900694,-0.6964881263570313,-0.05707378436473896,0.2967681140359979,1.8089695203552811,0.6239981875013713,0.21440358861161843,-1.01872182695577,-1.0122805452514338,-0.8645289804966084,3
-0.22839299616641087,-0.24779566088875649,0.022240127219425466,0.34504834221411257,-0.24679550840094844,-0.31302104299739575,-0.46356541133809326,0.14501824532904095,0.17767853841385645,0.11194565706340787,1
-0.1332180580398287,-0.07450942774756218,0.0668869923143091,0.3643792769023035,-0.04057830345129756,-0.04291881819244209,-0.19269094014343344,0.09969618009706238,0.1314685402438107,-0.06945965073077418,1
0.3570837657839301,-0.07450942774756218,0.0668869923143091,0.3643792769023035,-0.260612555625154,-0.039039716230140936,-0.0952198827477205,-0.2734753235755066,-0.25080149799149404,-0.06945965073077418,1
0.7944753398341756,-0.5615606856559572,-0.001422737895983509,0.3693159603530361,0.11164722989990669,0.08292765996198352,-0.22116235522299268,-0.8662118913708308,-0.8578366488203581,-0.7536451124243863,1
0.4486418582943658,-0.07956115665116888,0.12062632788825947,0.10391215328021626,0.03519598953603506,-0.25613386836059326,-0.29656585417363107,-0.30478930101755053,-0.2831252886430055,0.08387364810691045,1
0.11375323583936864,0.04245180402087731,-0.01752371489767648,0.17834480201099334,-0.09895849585520926,-0.562451662331277,-0.49072950812292426,-0.02122364692123293,0.007308640002337935,0.0021926432975539803,1
0.13635983035607865,-0.17671330394224963,-0.005818491242672374,0.3110895716334241,-0.41643044766556575,0.954680579967776,0.5725406266264916,-0.05746275066290304,-0.02932946013575541,0.3529284340170723,3
0.5466067875318492,-0.9295735570067636,-0.02975911175845714,0.3203810501338743,-0.08953622692839315,-0.008845216566030266,-0.4352974142669633,-1.0104752046413659,-1.0034289311356772,-2.1320569440669765,1
0.16587430061694813,-0.9295735570067636,-0.02975911175845714,0.3203810501338743,-0.5416949879766876,0.03731331292841762,-0.39684026439626474,-0.7203226836916677,-0.7069161043818691,-2.1320569440669765,1
0.9622199248029072,-0.9295735570067636,-0.02975911175845714,0.3203810501338743,0.2501415470383139,-0.010181709447313869,-0.43780216302419706,-1.3255157734834528,-1.3265120156009214,-2.1320569440669765,1
-0.2229533493391985,-0.4616523999539605,0.013332897980930734,0.323389892315132,-0.23443981579122822,0.4715662720493831,0.11533799985737248,0.009312192272609937,0.0382394090866944,-0.3147131122703014,1
1.0160250588705884,-0.521766731198974,0.05092537208497762,0.32439241738291374,0.038110175004838244,0.527871551665926,0.2258449471873205,-0.9208134910819921,-0.9118718322553664,-0.373758018901386,2
-0.48709143323642956,-1.0773140975135242,-0.0463864293885355,0.327064089866513,-1.2902838584127356,-0.10781140429737672,-0.43780216302419706,-0.2501598918305495,-0.22759607198015286,-2.096843664811123,1
0.3105971080164287,-0.23481733850804876,-0.0031707125677998453,0.330564903410307,0.8352445738653349,0.7908756537124575,0.4268994163710737,-0.23439231416715092,-0.21021942451112455,-0.03408338329869926,3
-0.4657395592541117,-0.5570930360666599,0.0457774754252739,0.33015597669090824,-0.5904560553445274,-0.055465083728163105,-0.3568432170640579,0.06259235487683239,0.09470253430361442,-0.908672339788526,1
0.12205574384083895,-0.5570930360666599,0.0457774754252739,0.33015597669090824,-2.1315721838361643,-0.2299073410221305,0.7013617742022169,-0.3844675105364158,-0.36408404267851174,-0.908672339788526,2
-0.26547076411201326,0.04245180402087731,-0.01752371489767648,0.17834480201099334,-0.04711591483500086,-1.224910546803362,-1.0803974727983503,0.2677127309261217,0.3027772855728753,0.0021926432975539803,2
0.36698718729314345,-1.3776127370809457,0.07120705225752252,0.33233940195916617,-0.30838756586498495,0.27662115437132473,-0.29467664084273804,-1.1164249004355908,-1.1129861252480355,-2.8429457720620865,1
0.07194547094393024,-0.11879601489725249,0.006011717019476368,0.333659708123227,0.33775818391173196,0.27536803435100476,0.052628396918265805,0.0,0.02995016667556184,0.23146894682817232,1
0.12451831811141963,-0.3434844635234159,0.0630451528611247,0.34029986257320943,1.0135146454126243,0.2978282062747279,0.008378589186380372,-0.23439231416715092,-0.21101962294165594,-0.32855659930980935,1
0.6309657462512901,-1.0894610610232895,0.04726845449091677,0.341733851209915,-0.2005188967315918,0.015906344966973275,-0.45310018421220316,-1.1254449773518849,-1.1214470240234589,-2.207735711984827,1
0.2932884588484972,-1.0894610610232895,0.04726845449091677,0.341733851209915,-1.047322147805238,-0.030052134724533202,-0.4583054013919518,-0.8686400076708081,-0.859189615795766,-2.207735711984827,1
0.4014678889736976,-0.5908890150546391,0.06907124204581792,0.3431110178069329,0.21421659989005074,-0.07358471045719188,-0.29279454320979603,-0.4803519532582829,-0.46215805971866,-0.24594587542426535,1
1.0583084714536735,-0.07956115665116888,0.12062632788825947,0.10391215328021626,0.8894413384747464,-0.19844765084214652,-0.254824664299997,-0.7684749723359924,-0.7575822215448663,0.08387364810691045,1
-0.27989206686788287,-0.45743846900196605,0.029623587563486205,-0.1290298368115171,0.19018725551989957,-0.14689020634890343,0.7525950126230133,0.01970175707834697,0.05013942045205791,-0.5518754253260052,3
-0.6542159720856555,-0.14663175805432463,0.05147183374466661,-0.12749448994185592,-0.5221113829554667,0.10487709785240329,0.95682495244711,0.49987138483570426,0.5414460050480755,-0.046221704347105944,3
-0.3885657877752248,0.02509330684475712,0.022571432242794096,-0.12041557720163859,-0.09554195205751212,-0.10184705705559777,-0.21308954102136843,0.39826628200743747,0.43690020041749095,0.46191698863670305,1
0.11999652316675871,0.02509330684475712,0.022571432242794096,-0.12041557720163859,0.26276846563283157,-0.062244756791331436,-0.18204251797578486,0.01162886175578872,0.04085976683736075,0.46191698863670305,1
0.4714644742479217,-0.3219677855628164,0.016090863255799764,0.3720553585650193,-0.3173726895684493,-0.2895568880131996,-0.4662163264720027,-0.42222999551216034,-0.40310661628562783,0.024077434190825153,3
0.2037267947406892,-0.5065384744199414,0.07274615146152055,0.3719727362478521,-0.21589612081811974,-0.009847051106171543,-0.3061205684257677,-0.3573090382131546,-0.33536912314386014,-0.48168253149947104,1
1.225007890032943,-0.5065384744199414,0.07274615146152055,0.3719727362478521,0.526997667224923,-0.06860230031896877,-0.35259045666437927,-1.134534174305396,-1.130702909905426,-0.48168253149947104,1
0.41054678462993777,-0.24407748693768555,-0.00448358324523652,0.3880158248612663,0.5532508592841674,0.5202510067946877,0.21847169518470247,-0.3541544235921791,-0.3325259634511847,0.019706520494292067,1
-0.7198253183555243,0.398288976907154,0.013949836480423725,-0.14981833360422983,-0.6597586378340836,0.16701673175282633,1.1377586697434776,0.7560854466336281,0.8029543139158761,0.2578431477367731,3
0.30621857174502437,-0.00047482932363020924,0.02465145716136061,-0.15040678725442483,0.197452674493052,-0.08931326064075036,0.8938497659460555,-0.17469126532962972,-0.14931284053941626,0.16237764731983073,3
-0.4227010381732497,0.002742214359386128,0.020297862165974526,-0.14302921326641818,-0.3549913880685333,-0.34759315742861646,-0.42052698924385706,0.32238297863326987,0.3589154296295746,-0.28941169495211005,1
0.08713756235938716,-0.7606180273198596,0.014235363496065264,-0.12890168007606004,-0.5394324476154452,0.03680940210581745,-0.2725462495463503,-0.2646782419783126,-0.24124046914472588,-0.13744786946756132,1
-1.3288955662609634,-0.8722708687636321,0.015580811081326813,-0.12846814327055336,-0.542450110694119,0.7036618852041222,0.8746077437678595,0.7030226641085121,0.7512104178163875,-0.5999101307453193,3
0.29926300846626086,-0.4056238891665296,0.01861557361222324,-0.1301286905938772,0.08977685239366351,0.5009744843943259,0.24027287763780897,-0.2646782419783126,-0.24112247319071034,0.2272388655869278,2
0.6518211614343261,-1.3069342657168999,-0.03677389944958542,-0.09032826879389438,0.02303189156199176,0.07955183840390923,-0.4453926329858658,-1.2261853331180557,-1.2268060745117115,-2.408197785763259,1
1.0853370049794646,-1.3069342657168999,-0.03677389944958542,-0.09032826879389438,0.45767607522335163,0.05786694632141068,-0.47968604581716207,-1.5575985943319717,-1.5633019095473557,-2.408197785763259,1
0.7446065177414162,-0.07956115665116888,0.12062632788825947,0.10391215328021626,0.5995758042764857,-0.7551010518678494,-0.6467289474176844,-0.5304525577124194,-0.5135621072981877,0.08387364810691045,1
0.16240496419654346,-1.3069342657168999,-0.03677389944958542,-0.09032826879389438,-0.4819356979227404,-0.2506136784162498,-0.6905551041442818,-0.854145313265262,-0.8454915593913184,-2.408197785763259,1
-0.20014879993875487,-0.5371320930984681,0.05452778191169724,-0.08917489656805061,-0.4147041660967547,0.6255080866262466,0.21440358861161843,-0.01174400087285714,0.017931122610969512,-0.24594587542426535,1
0.708391823356077,-0.6276913288505085,0.055117466527519615,-0.08098257899612074,0.571481631766075,-0.05047494585880671,-0.3611324822912214,-0.7573583548990599,-0.7467809634651252,-0.4333584710468389,1
-0.6545702255233011,0.07202498558122646,0.046188519350475375,-0.12316914253027353,-0.37433526967046066,0.6036610681088127,0.35525551862690724,0.5241564946565563,0.5654383422874691,-0.2664977744219219,1
0.640291077738328,-0.27027644041649235,0.04559521507822808,-0.11776993535513969,-0.5870750379441593,0.9177271932044387,0.5225817814785916,-0.541469365068289,-0.5249918165678759,-0.07389560779116298,2
0.1433939268766177,-0.4302986491308665,0.04692565173537465,-0.11632892075001329,0.7817682598273095,-0.40060090632621076,0.647713403758603,-0.22729394230409894,-0.2035797671681294,-0.1329671998389291,3
0.23682396332713962,-0.4386034887232547,0.008519606619572103,-0.11144802272067635,-0.042535874869766434,-0.04017384275511535,-0.3099942027913745,-0.34787025314026415,-0.3262148310342189,-0.48760100938808654,1
0.30668754615039817,-0.059443346072363415,-0.019552638784361046,-0.10537336274539374,1.0535227516659553,0.8394112815526721,0.5106836876922403,-0.22023779776915858,-0.19624159743088476,-0.16664973093591773,3
1.6736476840966694,-0.3434844635234159,-0.04524283087920806,-0.10303793852097194,1.2183153616145097,0.6919969726252925,0.310701284837825,-1.4145175886150982,-1.4166512819302999,-0.32855659930980935,1
0.0384374255201669,-0.07956115665116888,0.12062632788825947,0.10391215328021626,0.0016306770951325113,-0.9500776297908741,-0.8994501022503747,0.0069909891867689635,0.03589237286430088,0.08387364810691045,1
1.2241984890826867,-0.3434844635234159,-0.04524283087920806,-0.10303793852097194,0.8564568144486446,0.8961731025259287,0.46788809461640996,-1.0723256057950878,-1.067094393352358,-0.32855659930980935,1
0.8462773096950854,-0.3434844635234159,-0.04524283087920806,-0.10303793852097194,0.4690483824080657,-0.270984724106878,-0.4583054013919518,-0.784215375435238,-0.7728357797676481,-0.32855659930980935,1
-0.6825334179473932,-0.2515219531300128,-0.027753928559501095,-0.1040227258979865,-0.49969537020213856,-0.10995291523463954,0.8404046473378141,0.4393130905370996,0.47953191358907243,-0.1262521323301902,3
-0.3376938657333913,-0.6346809952834681,-0.018998405509406915,-0.10371868959238885,0.6137163982780048,-0.21197029195913267,-0.5165075270234462,-0.11914304985602629,-0.09155504809629375,-1.3515898169215255,3
-0.6645075604065386,-0.2930573059429323,-0.04598613797212596,-0.09995879826223605,-0.6135288159180196,0.8026470503827202,0.4300045078677381,0.49372161397171127,0.535464349971009,0.1698545599092755,1
-0.09350545212841649,-0.4658767614387518,-0.025969650862952148,-0.0986826827520135,-0.4022747891714188,-0.043601076660389385,-0.32379340043233423,-0.16122762022603018,-0.13605046627769934,-0.7032095797753246,1
0.6632407557248643,-0.5660400613731085,-0.0023200933079294207,-0.09512904006861797,0.2658674820724983,0.18684785613064617,-0.16867688618659038,-0.7978754235107759,-0.7865749870263249,-1.0365181811753237,1
-0.2801557136675701,-1.3069342657168999,-0.03677389944958542,-0.09032826879389438,-0.6447413915782294,0.10718737401054494,-0.42785762923304993,-0.517727622200834,-0.5008768944926577,-2.408197785763259,1
-0.42931366297560236,-0.2073346002019113,0.062222852089755504,-0.04367733581727557,-0.5853278656565263,0.045150625596105866,0.9222173777493673,0.3170279609673215,0.35371651804863574,0.16130879615330726,3
0.6139039772835039,-0.011782479000132384,0.009883791249857578,-0.0410258581937277,0.3647109226733005,-0.08154293322037864,-0.21308954102136843,-0.43903104692661055,-0.4197488265874492,-0.0021934025230797706,1
-0.08078811825332775,0.4767547432997714,0.07979106746936283,0.2525348052749971,0.29697930899635117,-0.6604529202105324,-0.5165075270234462,0.2583509270128442,0.2933592903177626,0.07629449585437885,1
0.2768481114052839,-0.011782479000132384,0.009883791249857578,-0.0410258581937277,0.46653043823061746,-0.3194719912760995,-0.2743534715191464,-0.18284342386838276,-0.15726218419958304,-0.0021934025230797706,1
0.9915091135001378,-0.011782479000132384,0.009883791249857578,-0.0410258581937277,0.695668131855865,-0.04851355912559372,-0.08644205524014349,-0.7267749266102113,-0.7134167899584992,-0.0021934025230797706,1
-0.25207046858814014,-0.4957437441332225,0.011160997665459764,-0.0404523395255856,-0.27259411590386506,0.9263988990314018,0.44223544824714506,-0.047690218362545084,-0.02016331622950784,-0.7277621160303016,1
0.9388597056648726,-0.33562879410203206,-0.038467898656476436,-0.07702469357227355,-0.1274271163575987,0.4263359179035932,0.23245478338924017,-0.8140135554257841,-0.8041537524010911,-0.30089981276055566,2
0.15726885205725794,0.039308817555239406,0.05276756428432587,-0.07139581785564637,0.11929831587771571,0.23711418107735832,0.07200963131486615,-0.06114830846499323,-0.03285797258751289,0.21135085519272753,1
0.7443430759486931,-1.2028590031178295,-0.06033083638432215,-0.06653369413536837,0.19461488573917113,0.0061279648981533985,-0.48794567735295874,-1.3362825741735969,-1.3383317958007477,-2.7424088294413997,1
0.19276584081446665,-1.2028590031178295,-0.06033083638432215,-0.06653369413536837,-1.0712970682829188,-0.10682208763787494,-0.48242411475452,-0.9157445329473242,-0.9091953150086728,-2.7424088294413997,1
0.1812818015553342,-1.2258112956112648,-0.007679526947527977,-0.06133824004443798,-0.4344677731239483,0.0925407656345608,-0.41091714825209774,-0.9387274039370547,-0.9324475809401173,-2.8360790543995704,1
0.9844376344011441,-0.2201048235263191,0.049126509302245575,-0.060488328225140796,0.34830303440935373,1.3369916477485584,0.8744260690409706,-0.839825609386716,-0.8295023139411143,-0.22546043974457777,3
-0.10918482480909396,-0.4261613351810153,0.05940867567981711,-0.05988812623430764,2.886027782590748,0.23437872783476907,0.9194021797071277,0.15326247937564283,0.18652058050794673,0.7107936864456162,2
-0.22029633040315857,-0.4261613351810153,0.01626886518352193,0.3314912562302919,0.53302435469942,-0.19804068975443626,0.5244155315394572,0.01855184482316052,0.04797399722668746,-0.29515314954925503,3
0.4919294895781806,0.4767547432997714,0.07979106746936283,0.2525348052749971,0.7577454946210191,-0.31046285910095645,-0.2513545369459164,-0.17740243084903057,-0.15226949970328227,0.07629449585437885,1
0.6953646804478563,-0.10162644182951262,0.055822554307009324,-0.05671803231880208,0.357422115917131,0.00429500386992744,-0.17309249368916163,-0.5488711638041691,-0.5330636920420809,-0.19598683485280394,1
0.1686356492220291,-0.5327278553806865,-0.06382210146669869,-0.05425091917807768,0.021029027398241043,0.804804469974449,0.38564004016728864,-0.2617603207076955,-0.23792461414738325,-0.09612210927310479,3
-0.8925614395433353,-0.11707126369589141,0.0689185777130702,-0.051278128277405556,-0.6766519378515797,0.6086897677092834,1.3606894519925452,0.7726492683000104,0.8205177818808462,0.4761725242990314,2
0.5135550861158574,-0.4117592145344815,-0.0668552670903492,-0.04886856664849949,0.02179414927068087,0.808687516671564,0.4170130154029415,-0.6235677393171373,-0.6098379207815162,-0.9327653289055844,1
0.18059312173676,-0.6323479242865059,-0.06719732462250977,-0.046425218941941654,-0.03636685853710043,-0.08354686048925358,-0.4085432894845116,-0.4629596416712911,-0.4435563880430226,-1.0935982402685398,1
-0.10093784154603805,-0.6323479242865059,-0.06719732462250977,-0.046425218941941654,-0.3168905066927552,-0.31984680462176684,-0.5925572187284412,-0.24871778296193472,-0.22411831529971915,-1.0935982402685398,1
0.05511389845835183,-0.37928943764449385,0.017205610974210674,-0.04647543733917896,-0.11081013486956003,-0.12384013621598955,-0.33593236977447255,-0.12432268428048901,-0.09722941240392391,-0.0010966063254868282,1
0.02224496214912739,-0.10504656555627548,0.049936460657576315,-0.04657767861734614,-0.07362598923733993,-0.05831551436559301,-0.10673708137819056,0.03681799056900557,0.06724864854522637,0.3529284340170723,3
-0.4419814785877286,-0.3513764598689805,0.10036838840344248,-0.029494593104572493,0.4482702341861917,0.004960360243374515,0.851180187919198,0.2574106698107531,0.29257254084044715,-0.01427071108786757,3
-0.3290599931921761,-0.5000534463438712,0.10414752263208803,-0.031046756226519655,-0.689380331243266,0.700562720956538,0.3157290153211549,0.0069909891867689635,0.037003285184497206,-0.8708163720037283,1
0.5121894477705842,-0.44485874741261316,0.028780526997915286,-0.02093012956596032,0.21651285515323204,0.306107586194705,0.02256970240167832,-0.6039617656924955,-0.5893749560022443,-0.6047336957401421,1
0.1711819547716558,0.4767547432997714,0.07979106746936283,0.2525348052749971,0.35684262748630624,-0.9844468276383785,-0.7525437575113796,0.067018234632553,0.09760514911008507,0.07629449585437885,1
0.8836028039913898,-0.44485874741261316,0.028780526997915286,-0.02093012956596032,0.5594050842020456,0.46228061956827854,0.15367216269057915,-0.885777438472459,-0.8783113275885515,-0.6047336957401421,1
-0.19902832197616124,-0.2835282964384715,0.048156334919867594,-0.04151663936489247,0.19587694819817647,0.8263714448125946,0.47156385044503246,0.09969618009706238,0.13131295353424352,0.03608191890282186,3
0.2514171668022134,-0.4365234870416596,0.05547229931765112,-0.042121678907752855,0.08653265102757271,1.1443095699069357,0.6517018791133993,-0.2882836856804414,-0.26530114945268657,-0.11842687324565097,3
-0.19279926874246914,-0.33955210886084974,0.06356787383308517,-0.043213237968801846,-0.48182517148937903,0.2348001435340624,0.9413328907096881,0.13045149946632667,0.16224262857316843,0.28830028114912165,3
0.7374820002429032,0.4547016431672132,-0.017419383624250752,-0.038132579755347625,1.1179511889620541,0.3315125789169625,0.2505102924135721,-0.38932540564759216,-0.36844931879224924,-0.04180507776178729,1
0.4355588003888284,0.4547016431672132,-0.017419383624250752,-0.038132579755347625,0.8778769812654097,-0.26050944135026927,-0.22279268727542906,-0.15855313341462152,-0.13357786690538737,-0.04180507776178729,1
0.03765485231347882,0.4547016431672132,-0.017419383624250752,-0.038132579755347625,0.513811545261809,-0.4394085094683802,-0.3611324822912214,0.14398367535649542,0.17615338983134277,-0.04180507776178729,1
-0.5237068180850505,0.4547016431672132,-0.017419383624250752,-0.038132579755347625,0.04741713619026146,-0.7211746613238593,-0.5405939404389553,0.5705619578067919,0.6132981688954605,-0.04180507776178729,1
-0.3057054561947769,0.4767547432997714,0.07979106746936283,0.2525348052749971,0.11391052456256087,-0.7095061763811121,-0.5691557901094416,0.4295906230011572,0.4686840489057238,0.07629449585437885,1
1.1312313455598229,0.4547016431672132,-0.017419383624250752,-0.038132579755347625,0.951240496130014,-0.357416522286465,-0.2909195078735061,-0.6885776739354135,-0.6749923397580542,-0.04180507776178729,1
